Image,Title,Author,Format,Rating,Price,OldPrice,ISBN,Category
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4722/9781472228406.jpg,The Glam Guide,Fleur de Force,Paperback,4.0,15.71,21.1,9781472228406,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8552/9781855207295.jpg,Mercedes-Benz Sprinter CDI Owners Edition 2000-2006,R. M. Clarke,Paperback,0.0,26.56,30.9,9781855207295,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3991/9780399162084.jpg,Outside the Lines,Souris Hong-Porretta,Paperback,4.0,19.79,21.5,9780399162084,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0063/9780006375951.jpg,City of Djinns,William Dalrymple,Paperback,4.0,10.62,13.9,9780006375951,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9193/9780919345539.jpg,The Master Book of Herbalism,Paul Beyerl,Paperback,4.5,20.24,21.6,9780919345539,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2625/9780262535434.jpg,Data Science,John D. Kelleher,Paperback,4.0,10.89,15.0,9780262535434,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5930/9780593079768.jpg,Our Planet,Alastair Fothergill,Hardback,4.5,30.48,31.4,9780593079768,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5685/9781568585703.jpg,This Is an Uprising,Mark Engler,Paperback,4.5,11.29,12.99,9781568585703,Reference
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471166204.jpg,They Both Die at the End,Adam Silvera,Paperback,4.0,6.95,10.3,9781471166204,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0628/9780062879615.jpg,The Hidden Power of F*cking Up,The Try Guys,Hardback,4.0,18.89,25.2,9780062879615,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2501/9781250166517.jpg,One Question a Day for Kids: A Three-Year Journal,Aimee Chase,Hardback,4.5,12.87,16.0,9781250166517,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4091/9781409168508.jpg,The Definitive Book of Body Language,Allan Pease,Paperback,4.0,5.63,11.4,9781409168508,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7837/9781783707966.jpg,A Year in the Wild,Ruth Symons,Hardback,4.5,12.28,16.0,9781783707966,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349139289.jpg,The Minor Adjustment Beauty Salon,Alexander McCall Smith,Paperback,4.0,7.58,11.5,9780349139289,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4252/9780425250860.jpg,Echoes At Dawn,Maya Banks,Paperback,4.5,7.36,8.8,9780425250860,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1019/9781101903919.jpg,Cravings,Chrissy Teigen,Hardback,4.0,20.53,26.0,9781101903919,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4221/9781422189856.jpg,"HBR's 10 Must Reads on Innovation (with featured article ""The Discipline of Innovation,"" by Peter F. Drucker)",Peter F. Drucker,Paperback,4.0,16.33,18.99,9781422189856,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6340/9780634074035.jpg,Franz Wohlfahrt,Franz Wohlfahrt,Paperback,4.5,8.24,10.0,9780634074035,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2850/9781285060798.jpg,Skin Care and Cosmetic Ingredients Dictionary,Joseph DiNardo,Paperback,4.5,27.44,27.5,9781285060798,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0606/9780060608521.jpg,Life Together,Dietrich Bonhoeffer,Paperback,4.5,10.84,15.0,9780060608521,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3250/9780325074559.jpg,Literacy Lessons Designed for Individuals,Marie Clay,Paperback,5.0,30.61,34.5,9780325074559,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0073/9780007371082.jpg,Billionaire Boy,David Walliams,Paperback,4.0,7.64,9.5,9780007371082,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3165/9780316502665.jpg,"No Game No Life, Vol. 8 (light novel)",Yuu Kamiya,Paperback,4.0,10.6,13.9,9780316502665,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7432/9780743247542.jpg,The Glass Castle,Jeannette Walls,Paperback,4.5,11.79,17.0,9780743247542,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8501/9781850102687.jpg,Honda Xl/Xr 250 & 500 (78 - 84),Haynes Publishing,Paperback,5.0,21.0,23.0,9781850102687,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471166228.jpg,Whiskey in a Teacup,Reese Witherspoon,Hardback,3.5,19.61,24.0,9781471166228,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486234113.jpg,Concerning the Spiritual in Art,Wassily Kandinsky,Paperback,4.0,5.22,6.7,9780486234113,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401925963.jpg,The Power of Intention,Dr. Wayne W. Dyer,Paperback,4.0,18.41,21.5,9781401925963,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142409855.jpg,Encyclopedia Brown Box Set (4 Books),Donald J Sobol,Paperback,4.0,17.3,20.1,9780142409855,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405929899.jpg,The Nowhere Man,Gregg Hurwitz,Paperback,4.0,8.61,9.5,9781405929899,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241357187.jpg,Feminists Don't Wear Pink (and other lies),Scarlett Curtis,Hardback,4.0,13.82,16.0,9780241357187,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9841/9780984157600.jpg,Save the Cat! Strikes Back,Blake Snyder,Paperback,4.0,14.34,19.33,9780984157600,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007266357.jpg,Stephen Fry in America,Stephen Fry,Paperback,4.0,11.4,13.9,9780007266357,Entertainment
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8548/9781854862303.jpg,Lathework,Harold Hall,Paperback,4.0,8.13,9.5,9781854862303,Crafts-Hobbies
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786577962.jpg,Lonely Planet Berlin,Lonely Planet,Paperback,4.0,15.52,18.0,9781786577962,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9344/9781934490204.jpg,Worst Day of My Life Ever!,Julia Cook,Paperback,4.0,9.1,13.0,9781934490204,Society-Social-Sciences
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4087/9781408707845.jpg,Calypso,David Sedaris,Hardback,4.0,14.64,21.1,9781408707845,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4338/9781433805622.jpg,Publication Manual of the American Psychological Association,American Psychological Association,Spiral bound,3.5,32.32,38.6,9781433805622,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9402/9781940265001.jpg,Between Life and Death,Dolores Cannon,Paperback,4.5,13.82,16.0,9781940265001,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1992/9780199218462.jpg,Game Theory: A Very Short Introduction,Ken Binmore,Paperback,3.5,6.95,10.3,9780199218462,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7818/9781781806302.jpg,Accidentally Overweight,Dr. Libby Weaver,Paperback,4.5,10.27,13.9,9781781806302,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408855904.jpg,Harry Potter and the Chamber of Secrets,J. K. Rowling,Hardback,4.5,14.57,19.1,9781408855904,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421564142.jpg,"Deadman Wonderland, Vol. 6",Jinsei Kataoka,Paperback,4.0,6.7,8.8,9781421564142,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007250929.jpg,The Emperor of All Maladies,Siddhartha Mukherjee,Paperback,4.5,13.44,13.9,9780007250929,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/2920/9781292085609.jpg,The Rules of Life,Richard Templar,Paperback,3.5,10.39,13.9,9781292085609,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008172381.jpg,The Girl with the Lower Back Tattoo,Amy Schumer,Paperback,3.5,10.61,11.4,9780008172381,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4059/9781405924009.jpg,"The Secret Diary of Hendrik Groen, 831/4 Years Old",Hendrik Groen,Paperback,4.0,9.58,11.4,9781405924009,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473605206.jpg,Playing It My Way,Sachin Tendulkar,Hardback,4.0,23.03,30.9,9781473605206,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5266/9781526607423.jpg,The New Silk Roads,Peter Frankopan,Hardback,3.5,14.85,18.0,9781526607423,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5067/9781506701851.jpg,"Legend Of Korra, The: Turf Wars Part 3",Michael Dante DiMartino,Paperback,4.5,9.61,11.4,9781506701851,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141368511.jpg,The One Memory of Flora Banks,Emily Barr,Paperback,3.5,8.14,10.5,9780141368511,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4494/9781449433253.jpg,The Complete Calvin and Hobbes,Bill Watterson,Paperback,5.0,90.1,100.3,9781449433253,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8499/9780849946158.jpg,Heaven is for Real,Todd Burpo,Paperback,4.0,9.55,13.9,9780849946158,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4012/9781401237554.jpg,Fables Vol. 1 Legends In Exile,Bill Willingham,Paperback,4.0,9.95,13.9,9781401237554,Graphic-Novels-Anime-Manga
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0992/9780099285045.jpg,A Moveable Feast,Ernest Hemingway,Paperback,4.0,8.28,10.3,9780099285045,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241250990.jpg,The Book You Wish Your Parents Had Read (and Your Children Will Be Glad That You Did),Philippa Perry,Hardback,4.0,13.03,16.0,9780241250990,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6154/9781615470341.jpg,M Is for (Data) Monkey,Ken Puls,Paperback,4.5,23.32,36.0,9781615470341,Computing
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141188898.jpg,Amadeus,Peter Shaffer,Paperback,4.0,9.2,12.4,9780141188898,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340924792.jpg,The Likeness,Tana French,Paperback,4.0,9.84,11.4,9780340924792,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3757/9780375701290.jpg,Autobiography of Red: a Novel in Verse,Anne Carson,Paperback,4.5,12.46,15.0,9780375701290,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0918/9780091897666.jpg,The Funniest Thing You Never Said,Rosemarie Jarski,Paperback,4.0,15.74,16.0,9780091897666,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241973615.jpg,Perfume,Patrick Süskind,Paperback,4.0,8.78,10.3,9780241973615,Romance
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552165327.jpg,Empty Cradles (Oranges and Sunshine),Margaret Humphreys,Paperback,4.0,10.39,12.4,9780552165327,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8376/9780837602264.jpg,Going Faster,Carl Lopez,Paperback,4.5,28.33,34.5,9780837602264,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241317594.jpg,RHS Practical House Plant Book,Christopher Young,Hardback,4.0,18.54,19.1,9780241317594,Home-Garden
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7636/9780763642648.jpg,Guess How Much I Love You,Sam McBratney,Board book,4.5,7.29,8.3,9780763642648,Childrens-Books
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8572/9780857201706.jpg,The Power,Rhonda Byrne,Hardback,4.0,10.27,18.0,9780857201706,Mind-Body-Spirit
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0075/9780007589203.jpg,The Whispers in the Walls,Sophie Cleverly,Paperback,4.5,7.7,9.5,9780007589203,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7352/9780735211124.jpg,The Swoly Bible,Dom Mazzetti,Paperback,4.0,12.26,15.0,9780735211124,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7624/9780762444205.jpg,Desktop Basketball,Shoshana Cohen Stopek,Mixed media product,0.0,6.89,6.99,9780762444205,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4465/9780446563598.jpg,Simple Abundance,Sarah Ban Breathnach,Hardback,4.0,20.49,26.0,9780446563598,Personal-Development
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2625/9780262525671.jpg,The Design of Everyday Things,Donald A. Norman,Paperback,4.0,16.65,18.0,9780262525671,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1424/9780142414088.jpg,When Hitler Stole Pink Rabbit,Judith Kerr,Paperback,4.0,7.8,9.3,9780142414088,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5903/9781590308387.jpg,You Are Here,Thich Nhat Hanh,Paperback,4.5,10.43,15.0,9781590308387,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008260194.jpg,The Christmas Chronicles,Nigel Slater,Hardback,4.5,25.58,31.5,9780008260194,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8245/9780824525439.jpg,The Naked Now,Richard Rohr,Paperback,4.5,12.41,24.0,9780824525439,Religion
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1411/9780141183060.jpg,Essays,George Orwell,Paperback,4.5,14.51,19.1,9780141183060,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5578/9781557885531.jpg,Toyota Mr2 Performance,Terry E. Heick,Paperback,4.0,25.44,32.4,9781557885531,Transport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7522/9780752265957.jpg,Sad Animal Facts,Brooke Barker,Hardback,4.0,10.61,12.9,9780752265957,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785033650.jpg,Bloom,Estee Lalonde,Hardback,3.5,19.4,21.1,9781785033650,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3129/9780312971236.jpg,Ice Station,Matthew Reilly,Paperback,4.0,9.59,10.3,9780312971236,Crime-Thriller
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8118/9780811874557.jpg,All My Friends Are Dead,Avery Monsen,Hardback,4.0,7.08,8.8,9780811874557,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5685/9781568587516.jpg,Soccernomics (2018 World Cup Edition),Simon Kuper,Paperback,4.0,17.6,18.0,9781568587516,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2978/9780297870470.jpg,The Hairy Dieters Eat for Life,Hairy Bikers,Paperback,4.0,13.76,18.0,9780297870470,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9120/9781912023387.jpg,The Unexpected Joy of Being Sober,Catherine Gray,Paperback,4.5,8.43,12.4,9781912023387,Medical
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5266/9781526614957.jpg,The Dutch House,Ann Patchett,Paperback,4.0,16.11,18.0,9781526614957,Humour
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007423637.jpg,Prince of Thorns,Mark Lawrence,Paperback,4.0,9.0,11.4,9780007423637,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4463/9781446300961.jpg,Horse Anatomy for Performance,Gillian Higgins,Hardback,4.5,20.61,24.0,9781446300961,Natural-History
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241303122.jpg,Leaves of Grass,Walt Whitman,Hardback,4.0,10.48,12.4,9780241303122,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7859/9781785943706.jpg,Made In Scotland,Billy Connolly,Hardback,4.0,22.71,24.0,9781785943706,Biography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8570/9780857053770.jpg,No Picnic on Mount Kenya,Felice Benuzzi,Paperback,4.0,9.98,16.0,9780857053770,Sport
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340999127.jpg,How to Train Your Dragon: How to Ride a Dragon's Storm,Cressida Cowell,Paperback,4.5,6.72,8.07,9780340999127,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241381359.jpg,How Democracies Die,Steven Levitsky,Paperback,4.0,9.67,11.5,9780241381359,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1402/9780140238563.jpg,A Short History of Financial Euphoria,John Kenneth Galbraith,Paperback,4.0,12.57,16.0,9780140238563,Business-Finance-Law
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3947/9780394720241.jpg,The Power Broker,Robert A. Caro,Paperback,4.5,23.41,26.3,9780394720241,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6103/9781610397216.jpg,The Storm Before the Storm,Mike Duncan,Hardback,4.0,19.0,26.5,9781610397216,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1402/9780140293340.jpg,Iron Kingdom,Christopher Clark,Paperback,4.0,16.54,18.0,9780140293340,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9788/8837/9788883707148.jpg,Moleskine Soft Cover Pocket Plain Notebook Black,Moleskine,Notebook / blank book,0.0,9.15,14.9,9788883707148,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8828/9780882849669.jpg,"Music for Little Mozarts Music Lesson Book, Bk 1",E L Lancaster,Paperback,0.0,7.89,8.12,9780882849669,Art-Photography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008288754.jpg,A Reaper at the Gates,Sabaa Tahir,Hardback,4.0,15.6,16.0,9780008288754,Science-Fiction-Fantasy-Horror
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9255/9781925595062.jpg,Reflective Supervision Toolkit,Daphne Hewson,Paperback,4.5,11.31,13.95,9781925595062,Teaching-Resources-Education
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3305/9780330544283.jpg,Foundation,Peter Ackroyd,Paperback,4.0,12.3,16.0,9780330544283,History-Archaeology
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1475/9780147514004.jpg,Anne of Green Gables,L. M. Montgomery,Hardback,4.0,11.58,16.0,9780147514004,Teen-Young-Adult
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141005171.jpg,Krakatoa,Simon Winchester,Paperback,4.0,11.35,13.9,9780141005171,Science-Geography
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786572523.jpg,Lonely Planet Pocket Venice,Lonely Planet,Paperback,4.0,8.35,10.3,9781786572523,Travel-Holiday-Guides
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9384/9781938469121.jpg,Malt,John Mallett,Paperback,4.0,17.54,20.1,9781938469121,Food-Drink
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4721/9781472153739.jpg,Felicity,Mary Oliver,Paperback,4.5,7.09,11.4,9781472153739,Poetry-Drama
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9359/9781935952701.jpg,Yin Yoga,Paul Grilley,Paperback,4.0,10.89,12.99,9781935952701,Health
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198301554.jpg,"Project X Origins: Turquoise Book Band, Oxford Level 7: Discovery: Tiger's Discovery",Michaela Morgan,Paperback,5.0,6.01,9.3,9780198301554,Dictionaries-Languages
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241365601.jpg,Baby's First Year Journal,Annabel Karmel,Hardback,1.0,10.88,21.1,9780241365601,Stationery
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3072/9780307279460.jpg,A Walk in the Woods,Bill Bryson,Paperback,4.0,7.55,8.3,9780307279460,Science-Geography
